8.029136,
1.789500,
5.034136,
1.593182,
1.944045,
3.779045,
1.312864,
4.010864,
5.406455,
2.634227,
2.683591,
1.219591,
1.954136,
1.984545,
2.274545,
1.483045,
2.375864,
1.246545,
1.708455,
1.391818,
1.781909,
2.221364,
2.161818,
4.412273,
2.046591,
2.493636,
1.555227,
1.095500,
2.106773,
2.234500,
3.237045,
3.485273,
2.009909,
3.584045,
2.681091,
2.289727,
2.202364,
1.680591,
1.708455,
2.356864,
1.538273,
1.515955,
1.804682,
1.534955,
8.499091,
1.546318,
2.321409,
1.873091,
1.156273,
1.469091,
1.433636,
2.996955,
4.765636,
2.582273,
2.473364,
1.136045,
2.565818,
3.126818,
1.384227,
1.689455,
2.070636,
2.111182,
2.174818,
3.135727,
1.955409,
2.220136,
4.133682,
1.765455,
2.791227,
4.084318,
1.362727,
4.422773,
2.032136,
3.799227,
4.373727,
1.841909,
3.326227,
3.022364,
1.321318,
3.039773,
2.642591,
1.794455,
1.332409,
3.023955,
4.594909,
1.947955,
1.114045,
1.006409,
5.232955,
3.873682,
1.428909,
2.398955,
1.938455,
3.636318,
4.236045,
2.572636,
1.343455,
2.946409,
2.797682,
1.481136,
2.294909,
3.122045,
1.636955,
2.734455,
3.773364,
4.379364,
3.679864,
1.610318,
2.127091,
1.816727,
3.708091,
6.672909,
2.088500,
1.687545,
2.408136,
3.489636,
1.522409,
2.539455,
1.105500,
1.503727,
1.742136,
3.437727,
2.458727,
2.501318,
2.906273,
1.477136,
3.766682,
1.417227,
1.107318,
1.667591,
6.987273,
3.744045,
1.999227,
3.439000,
1.755500,
4.533864,
4.279455,
1.642273,
1.931273,
1.199773,
1.319500,
3.737409,
3.537591,
4.283455,
2.978182,
1.780773,
2.980818,
3.473682,
2.208318,
3.329818,
1.738182,
1.332727,
1.626318,
1.972591,
2.425455,
1.473136,
3.312500,
4.969409,
1.960591,
2.687864,
1.248045,
3.646818,
1.418909,
4.540500,
2.135091,
1.557045,
3.399045,
3.532273,
1.826955,
5.143909,
2.285455,
1.681955,
1.913955,
1.949364,
1.741364,
2.299273,
3.220364,
3.230000,
1.944364,
2.931682,
2.772909,
1.063318,
4.399636,
1.751045,
2.115136,
2.998000,
1.421000,
7.184909,
2.779818,
4.592955,
1.553545,
1.334000,
1.583909,
2.605818,
1.771727,
1.379182,
1.628091,
1.495545,
5.414591,
2.387636,
2.547818,
1.960955,
2.337909,
2.433227,
1.485864,
3.334955,
2.526182,
1.425136,
1.284273,
1.503818,
1.599136,
6.153409,
2.279909,
1.364364,
1.334045,
2.068636,
1.194545,
2.261000,
2.223273,
1.675091,
5.476773,
1.619818,
1.855955,
3.274182,
0.984636,
2.007864,
2.284045,
1.345045,
3.958409,
2.970409,
3.997773,
2.202636,
6.193409,
3.116773,
1.912591,
1.483091,
2.436000,
2.128045,
4.022636,
1.518409,
4.077864,
1.287045,
1.915364,
1.799364,
1.557682,
2.970364,
3.399818,
0.998409,
1.314636,
1.128273,
2.989773,
2.566000,
1.890500,
2.057591,
2.235727,
2.201182,
2.495318,
1.273273,
1.854591,
2.074182,
3.488227,
3.608364,
2.459909,
2.433182,
4.794591,
2.195682,
5.193636,
5.123227,
2.372409,
3.869364,
2.289545,
1.817318,
4.137273,
1.604591,
1.142045,
1.009500,
3.069773,
1.512136,
4.517000,
2.841955,
1.657136,
1.095045,
3.065636,
2.538182,
1.823364,
1.438909,
2.201182,
1.470727,
4.449318,
2.669364,
1.531455,
2.060318,
2.188773,
1.305000,
1.681955,
2.897545,
2.946909,
2.564409,
4.171727,
1.307773,
2.745273,
1.911227,
2.800500,
3.134727,
2.911000,
3.096045,
6.948682,
2.525727,
1.270455,
4.307091,
3.276955,
1.724773,
3.087727,
2.296500,
1.842182,
1.528727,
2.695591,
1.160318,
1.356091,
3.919045,
3.276909,
1.115818,
1.600500,
2.139045,
3.822409,
1.607455,
2.159773,
1.646091,
1.153682,
1.854636,
1.450000,
4.918864,
1.992682,
2.884727,
2.737000,
2.535409,
3.027000,
1.800727,
1.488682,
1.843273,
2.768773,
2.250955,
3.263136,
3.346000,
3.890091,
5.409091,
5.826091,
1.542545,
3.341818,
4.097227,
3.441227,
1.277364,
2.460818,
2.716273,
4.971364,
2.413909,
2.068636,
2.134909,
3.397091,
2.430409,
3.578000,
4.060273,
4.037955,
1.273227,
2.559364,
1.518409,
4.846864,
1.465364,
2.420091,
7.134364,
3.169364,
2.121773,
2.773000,
5.093864,
1.402455,
1.556500,
2.379909,
1.577727,
1.273091,
2.971909,
4.824773,
1.046364,
4.374273,
3.749364,
1.506455,
3.618636,
2.107227,
2.339773,
1.925591,
2.063636,
3.727636,
1.845636,
2.608591,
1.373364,
3.313409,
2.877000,
1.249818,
2.652182,
1.271636,
4.098182,
1.598591,
2.405182,
1.983727,
1.845636,
1.751182,
5.892955,
5.673591,
6.351818,
2.732136,
1.642182,
2.579500,
2.094773,
3.678364,
3.770818,
2.285364,
2.416318,
2.026182,
3.550636,
1.975273,
1.091727,
3.715955,
1.565500,
3.111773,
2.955182,
1.856636,
1.587455,
2.694273,
5.660409,
9.139682,
3.025864,
1.830227,
3.370000,
1.345000,
2.289000,
1.875545,
1.733591,
3.651455,
2.547636,
3.341091,
1.935000,
1.452409,
3.810682,
1.565955,
1.777182,
2.340500,
1.825091,
1.233636,
3.098091,
2.188409,
1.636364,
3.278364,
2.808000,
1.605409,
3.979636,
3.050227,
2.459545,
2.267955,
2.996091,
1.609909,
1.674091,
1.417273,
2.415955,
2.207682,
3.168818,
1.152318,
2.032909,
1.803409,
6.602273,
3.376773,
1.986091,
1.083318,
3.830591,
3.123045,
5.853136,
4.982182,
3.898864,
1.786000,
3.176682,
1.776227,
2.117818,
6.133773,
4.147727,
2.669227,
2.825364,
5.414409,
2.679000,
2.457455,
6.238045,
5.256045,
1.890364,
2.406727,
1.844227,
1.281773,
3.439273,
2.143955,
1.152409,
4.984000,
3.421045,
4.098773,
4.901000,
2.263818,
1.525182,
1.504682,
3.255000,
2.295545,
1.745227,
2.786364,
4.943909,
2.697136,
3.838455,
1.343273,
2.156818,
3.764909,
1.475682,
2.276636,
1.362227,
1.683818,
1.033545,
2.924636,
1.343273,
1.696409,
3.417227,
1.795727,
1.101182,
1.664455,
1.353773,
5.743364,
4.062318,
1.154636,
2.353955,
2.933227,
3.591182,
2.152182,
1.154636,
1.787136,
1.833818,
1.710727,
3.035091,
1.634273,
1.473000,
1.976818,
2.037545,
2.801636,
3.145455,
3.930727,
1.315955,
1.795591,
1.375364,
3.510545,
4.792500,
1.647045,
3.298045,
1.001818,
4.571727,
2.436545,
5.357045,
2.858682,
5.293727,
3.353091,
1.823273,
4.522909,
6.448409,
1.937818,
3.016909,
2.287727,
3.507773,
2.282909,
3.579273,
1.815864,
2.959727,
1.677636,
6.777273,
4.077409,
4.850955,
3.311000,
3.590636,
5.695318,
1.536455,
1.128136,
3.060273,
2.424636,
1.961591,
1.523818,
3.742136,
2.636227,
2.024773,
1.843727,
5.442773,
3.745000,
1.303636,
2.615227,
4.313091,
3.783636,
1.166818,
6.171909,
2.236909,
7.498000,
1.128182,
1.541773,
2.151773,
1.992455,
2.966045,
1.023591,
2.330364,
1.097591,
1.092773,
2.188682,
2.314273,
1.862045,
4.491727,
2.122773,
1.931273,
2.272455,
1.161955,
2.940273,
1.086318,
2.114727,
3.508773,
5.793727,
1.364773,
3.625909,
1.532136,
2.108273,
2.296591,
2.925864,
0.751636,
0.888409,
1.585273,
2.983864,
9.168545,
1.799273,
2.101864,
1.932864,
1.308409,
3.421500,
1.588455,
2.227364,
1.852409,
1.469364,
1.199000,
8.675227,
3.476273,
3.265409,
2.047136,
2.246682,
2.047091,
2.117909,
4.095818,
1.817000,
4.535182,
4.226182,
1.910955,
4.919818,
1.269773,
8.099909,
1.067045,
3.505182,
2.826091,
1.570773,
2.026227,
2.414045,
2.220955,
1.606773,
2.230591,
1.128182,
1.709182,
2.546000,
2.045500,
4.581864,
4.309909,
1.974682,
1.899045,
5.870955,
2.810182,
1.480636,
3.984773,
2.898500,
3.621091,
5.415500,
2.451045,
3.727273,
1.522500,
1.649636,
2.850182,
4.522773,
1.683409,
4.105455,
2.040727,
1.726864,
1.115318,
1.583636,
4.536773,
1.514455,
1.588455,
3.358727,
6.790727,
1.994000,
3.962273,
2.911364,
2.916182,
1.192545,
2.146909,
1.981136,
1.736500,
7.090818,
1.152318,
2.684591,
1.623864,
2.706955,
1.955409,
0.996227,
2.826091,
4.441818,
2.472000,
1.718818,
2.109909,
1.894273,
1.851591,
2.710182,
3.498773,
1.522500,
1.604545,
1.142682,
2.035864,
2.040682,
1.604545,
1.503136,
2.113136,
2.089500,
2.769727,
3.960636,
1.812136,
2.349682,
1.131409,
2.055136,
2.706955,
1.583182,
1.407591,
1.508182,
6.296273,
2.075273,
2.462455,
2.845909,
1.714364,
4.285864,
3.805318,
1.092364,
3.352000,
2.891909,
1.924000,
2.382364,
1.816591,
1.716091,
1.520091,
1.586545,
2.603909,
1.514955,
3.381000,
1.106000,
1.745045,
2.247773,
2.958364,
2.345682,
1.509864,
1.804682,
4.936864,
2.840773,
1.990409,
5.298136,
3.268500,
2.684000,
3.592318,
1.578045,
1.666909,
1.843909,
3.169682,
1.753545,
1.327500,
1.755273,
2.620955,
1.276409,
4.163182,
1.511591,
1.685409,
3.472318,
1.254273,
1.354818,
1.114545,
2.425000,
5.930318,
1.782545,
2.414773,
1.451909,
4.752818,
12.271318,
2.188682,
3.132182,
4.291000,
9.989545,
3.110000,
1.700727,
6.320591,
2.619227,
0.884455,
3.052091,
1.416182,
1.717727,
4.377864,
1.658136,
2.370455,
3.832545,
3.689455,
1.745045,
7.711136,
2.731727,
5.262364,
4.711909,
1.865500,
5.664500,
2.275045,
0.886182,
4.178500,
1.238955,
0.945818,
1.329227,
1.910318,
3.934818,
1.811500,
1.496045,
1.163909,
2.743682,
2.735136,
5.572455,
1.995545,
3.147500,
1.850682,
2.094364,
1.312182,
2.019409,
2.507273,
3.911000,
1.622364,
1.274682,
1.736500,
1.390591,
4.142727,
3.040136,
1.484318,
1.733091,
2.298864,
3.138591,
2.419545,
1.537136,
4.067773,
1.567818,
8.017909,
2.211955,
1.298545,
1.673455,
2.750500,
2.506773,
1.196273,
2.747409,
3.720091,
2.803318,
4.227909,
3.065682,
2.532318,
1.610409,
1.057455,
2.808909,
2.558364,
2.255136,
3.056773,
2.157455,
1.581136,
1.095045,
5.249455,
1.864273,
1.090000,
2.844000,
1.816682,
2.483182,
2.641045,
1.292909,
1.353091,
6.426773,
6.227000,
3.768727,
1.163136,
1.655818,
1.244409,
2.559864,
2.610682,
4.222455,
1.145136,
2.089227,
2.796909,
3.543545,
1.366318,
3.130409,
1.693091,
1.501727,
1.259636,
2.532818,
1.496682,
1.976273,
3.919364,
2.410909,
1.273182,
1.923318,
1.963955,
3.775500,
2.417682,
2.055364,
1.605000,
4.864091,
3.149091,
2.036727,
2.251773,
2.302545,
4.493364,
1.608455,
1.086955,
2.029955,
3.464000,
1.703227,
3.760273,
3.126000,
2.234818,
2.048591,
3.836455,
2.873091,
2.109545,
4.442591,
2.722409,
1.564409,
1.689727,
1.398500,
2.008591,
1.972409,
1.362909,
2.270409,
1.760773,
1.940227,
2.351682,
1.454318,
1.435727,
7.698227,
5.070682,
2.036273,
3.037364,
3.760273,
3.281136,
1.628727,
3.023773,
0.751727,
2.089227,
2.123091,
1.454318,
1.623636,
2.399500,
4.876000,
1.740500,
1.483136,
0.943045,
2.170500,
1.454318,
3.022091,
1.593136,
3.049182,
1.774318,
1.436136,
1.754636,
1.911773,
4.447318,
2.561136,
1.571909,
1.806591,
1.982682,
4.019818,
1.477545,
2.162909,
1.475500,
2.027045,
3.256909,
2.198545,
4.851818,
2.621909,
4.434773,
2.110545,
2.663818,
1.997318,
3.208727,
3.646727,
2.498045,
3.324000,
6.809318,
1.798227,
2.102136,
3.474864,
1.944955,
2.515000,
6.287455,
3.460227,
1.693455,
3.287636,
4.864409,
1.829682,
2.825182,
2.353636,
3.342818,
1.674591,
2.211091,
1.729091,
1.854818,
4.164409,
1.786955,
5.813818,
1.657818,
2.355727,
1.884318,
1.115091,
2.445591,
1.551045,
1.601182,
2.357909,
3.843773,
1.694636,
4.064227,
1.287955,
6.968364,
2.290227,
2.999364,
1.453318,
2.648545,
1.648773,
1.435818,
1.723955,
1.546818,
1.395682,
4.192000,
1.739000,
2.007091,
0.781818,
0.942182,
4.189545,
1.924409,
2.773818,
4.530318,
2.396455,
4.129409,
2.593409,
2.260182,
1.964500,
3.282500,
1.711409,
1.348091,
2.327818,
2.555818,
1.821682,
3.440000,
2.786364,
4.031682,
3.808682,
3.021909,
1.054955,
2.312773,
1.891818,
1.282955,
4.026636,
2.463136,
1.924409,
1.085136,
2.164955,
1.706409,
1.851727,
2.658545,
3.046955,
1.120045,
2.312773,
1.285455,
2.600955,
5.963545,
3.735500,
0.929636,
3.796136,
2.164955,
1.581136,
3.006864,
4.126909,
1.656318,
2.866545,
4.966318,
1.465864,
1.934727,
3.733500,
1.825909,
3.946500,
4.392500,
4.134409,
2.152409,
1.693864,
1.365636,
1.928864,
3.220318,
1.777727,
2.404818,
2.257273,
1.995682,
5.814364,
3.058909,
2.307409,
2.260091,
1.956682,
2.549545,
5.672409,
2.627318,
4.648182,
3.011591,
2.042955,
2.107000,
8.616182,
2.937136,
4.011318,
1.720318,
2.632091,
3.721000,
4.603545,
1.535000,
1.954818,
1.316909,
1.805591,
4.747636,
3.648864,
1.628500,
2.120455,
1.938455,
3.981773,
1.062045,
1.969591,
1.759636,
4.624591,
2.102455,
1.772818,
1.128318,
3.594727,
1.680955,
3.483227,
4.493455,
2.890545,
4.377000,
0.979045,
2.604227,
2.692773,
4.116409,
1.608773,
1.584227,
1.459545,
2.640318,
1.459545,
3.587773,
1.618636,
3.696409,
1.422773,
5.927727,
2.326591,
1.584182,
1.225500,
1.620045,
4.466773,
3.750591,
4.349591,
2.184364,
2.293136,
3.614273,
4.481091,
3.078636,
1.452682,
3.241273,
1.747955,
4.796727,
1.259000,
1.914818,
1.716636,
2.301500,
3.843818,
2.519136,
2.458136,
2.086318,
2.427091,
1.292455,
1.451455,
2.057636,
3.180273,
2.076409,
2.730727,
2.890955,
1.769455,
1.296045,
3.205409,
2.074364,
9.292091,
4.664000,
2.057636,
3.269955,
2.066591,
1.596136,
5.143455,
3.699182,
1.909364,
4.741727,
4.868455,
2.215455,
1.786227,
1.217136,
1.670273,
2.906591,
1.427591,
2.688909,
2.221409,
2.620773,
1.618818,
3.446909,
2.143727,
1.227909,
1.487318,
1.700136,
1.755227,
1.241045,
1.220727,
4.658000,
2.914864,
1.948818,
2.069545,
2.893364,
4.181000,
2.245318,
1.623636,
3.179227,
1.832864,
2.661409,
3.725500,
2.441409,
1.604500,
2.942364,
1.988318,
1.360591,
1.697773,
3.327318,
2.691591,
1.823318,
3.910773,
7.004955,
1.994273,
2.404364,
1.708545,
1.661909,
3.365591,
3.228091,
2.415091,
6.974500,
2.834773,
1.445500,
2.252500,
3.201818,
3.317773,
2.319455,
1.470591,
1.361773,
2.216636,
1.811364,
1.267182,
1.792227,
6.506409,
1.964364,
2.663773,
4.226409,
5.423227,
1.959591,
3.938273,
4.637682,
1.825682,
1.687818,
3.865364,
4.536091,
3.650136,
3.493545,
5.765091,
3.137227,
2.297955,
2.203500,
4.531318,
2.972227,
2.899682,
4.143091,
4.102545,
2.869955,
2.358682,
3.526955,
2.769545,
2.674091,
2.906136,
3.117091,
2.852864,
3.460636,
4.773000,
3.154227,
2.936273,
3.339091,
3.145227,
2.087455,
2.747455,
4.172818,
3.349136,
2.979455,
3.603273,
4.148227,
3.410409,
1.840318,
2.471182,
2.940273,
2.442045,
4.764364,
3.829000,
3.868500,
1.948000,
2.466318,
2.219136,
2.718636,
3.319727,
3.595591,
3.461727,
2.516091,
3.092727,
2.776955,
3.000091,
3.944045,
3.901091,
3.655682,
3.744909,
3.151318,
4.148227,
3.909682,
5.310182,
3.932000,
4.237500,
2.524682,
2.668864,
2.430273,
3.013773,
2.641364,
2.617636,
2.867909,
3.296955,
4.328455,
3.624818,
3.109909,
4.132818,
4.222045,
2.262045,
3.132227,
3.350182,
3.861545,
3.034409,
2.897500,
3.017091,
2.854182,
2.672227,
3.614955,
4.044727,
2.381045,
2.729409,
2.748500,
3.928500,
2.673955,
3.301273,
3.750136,
3.446864,
4.152182,
3.923409,
3.783045,
3.796909,
3.426045,
2.490273,
3.420545,
2.405364,
2.647955,
2.984182,
2.011955,
2.509364,
3.433545,
2.828182,
2.816045,
3.403364,
3.209455,
3.485773,
3.041364,
3.149227,
3.701727,
2.806682,
3.042773,
3.810227,
3.582182,
3.536955,
2.957364,
3.270773,
3.475455,
3.348136,
3.232636,
3.233636,
3.069864,
3.742909,
3.744955,
3.281818,
3.830318,
3.892591,
4.180909,
13.310636,
19.852455,
12.274091,
17.380773,
15.624318,
13.985409,
16.212864,
9.131909,
12.789636,
15.478591,
15.278682,
12.890818,
18.209182,
10.847273,
14.411182,
11.972682,
11.987500,
10.053773,
4.171091,
11.475409,
13.630045,
7.749818,
5.823500,
12.338273,
13.612727,
12.756318,
11.015045,
14.765364,
16.568227,
18.045409,
7.530136,
16.257273,
17.623364,
14.577773,
14.970091,
12.028227,
14.669045,
8.801227,
20.369091,
14.788773,
17.843000,
14.117455,
22.059727,
8.861682,
15.166409,
15.467091,
16.569500,
6.264045,
17.379045,
6.235636,
15.345318,
14.254455,
17.379045,
9.987091,
10.192000,
11.477864,
14.466682,
10.923773,
14.005136,
8.792545,
16.542364,
10.881818,
14.698682,
17.028591,
13.221500,
14.538273,
15.329318,
11.399409,
14.525955,
14.411136,
8.152091,
12.101045,
15.176227,
18.176227,
7.516591,
14.201364,
14.386500,
14.864364,
9.774455,
13.149045,
10.244455,
11.491182,
14.663727,
14.515727,
7.495182,
16.419500,
16.594409,
11.092318,
10.900273,
13.198273,
13.508773,
17.190273,
9.335364,
14.091136,
8.335773,
15.916591,
7.752182,
19.065955,
13.617636,
10.836591,
14.236545,
18.500636,
8.901000,
15.927636,
15.275500,
14.014045,
5.567000,
15.219227,
8.547455,
15.218000,
13.365591,
14.364045,
18.416591,
15.786909,
17.241682,
16.380318,
13.043818,
10.880682,
4.508636,
8.702818,
13.149045,
8.546227,
12.658409,
13.333318,
7.498864,
15.455318,
11.781182,
17.414182,
19.517364,
8.684500,
10.398636,
16.244500,
15.399091,
13.201636,
13.258773,
10.057227,
6.317000,
20.381182,
17.130318,
17.822818,
9.042364,
19.106455,
13.647500,
17.200455,
5.756182,
14.359682,
8.390000,
17.093318,
16.026818,
9.742727,
12.026091,
6.874136,
14.555727,
12.484955,
10.022545,
9.501273,
9.050545,
13.111818,
10.537455,
9.973000,
16.516091,
16.528864,
17.186045,
12.213182,
12.360273,
12.227545,
23.666773,
16.536727,
12.200682,
11.398500,
13.182591,
9.185045,
12.834727,
15.386045,
7.813727,
13.623591,
11.125545,
14.227727,
12.254000,
11.851227,
11.388545,
18.268545,
8.917091,
6.630409,
11.634818,
13.723455,
10.047136,
16.559318,
8.511045,
7.378091,
10.379955,
17.556227,
2.225136,
11.696409,
11.846182,
13.535409,
12.743227,
8.352955,
13.946455,
17.667773,
12.613773,
9.522864,
11.235409,
5.355591,
17.343182,
16.363000,
5.745045,
18.256909,
12.621682,
8.932091,
6.836773,
16.251455,
20.736591,
13.538727,
9.201682,
12.042545,
10.198591,
16.892227,
14.901727,
13.844955,
22.562318,
9.110136,
10.218500,
15.793409,
15.524182,
12.571818,
16.497773,
16.870545,
14.126227,
16.827318,
5.393909,
15.723909,
15.139727,
20.230727,
10.421636,
7.209591,
10.937500,
19.137273,
10.722818,
17.732682,
12.691636,
5.958045,
11.505000,
13.124364,
14.976636,
17.973636,
14.984682,
11.827591,
7.659636,
13.806545,
11.932591,
11.902318,
5.358500,
15.294773,
9.833136,
13.776545,
13.969682,
5.748091,
10.359727,
5.227636,
15.200864,
7.948455,
14.618773,
8.068545,
7.007636,
17.943182,
21.875818,
14.224682,
4.959682,
12.128955,
13.611773,
14.726591,
17.179455,
6.992182,
10.318136,
12.704864,
7.631227,
14.386273,
15.060864,
10.778545,
9.916273,
9.854682,
3.918818,
10.258091,
6.884455,
10.706182,
13.490136,
11.579273,
11.699364,
15.117091,
12.672500,
12.021182,
16.960773,
14.866727,
11.397545,
9.466682,
9.015500,
10.536818,
18.417409,
21.510864,
12.499364,
17.681409,
17.079409,
6.748909,
14.658818,
12.363000,
15.019136,
19.307455,
14.173818,
21.038182,
4.131273,
7.086091,
10.809364,
16.158545,
14.737318,
7.494182,
15.745909,
10.156500,
15.753591,
7.877591,
12.854182,
11.528409,
3.462591,
10.008318,
15.997727,
13.781273,
9.891591,
12.248091,
14.923773,
10.252727,
18.408727,
4.686682,
11.871455,
14.384545,
16.218000,
11.359364,
11.155455,
10.878409,
4.054682,
13.132227,
8.118727,
13.904227,
5.394864,
7.380955,
10.884636,
16.420364,
7.788727,
12.911182,
8.205909,
18.948864,
19.103000,
7.242409,
9.217636,
12.935545,
8.513727,
14.013591,
12.165318,
10.508500,
10.722000,
17.319091,
16.782636,
17.284364,
16.339955,
16.475409,
7.708182,
10.968545,
13.470273,
13.133409,
13.546636,
15.888591,
9.782818,
15.098682,
13.201136,
14.173364,
9.333182,
5.708227,
14.258409,
12.227182,
12.729818,
11.074455,
10.858318,
10.547455,
13.860000,
10.176773,
18.622273,
15.229409,
5.352364,
16.081409,
15.516955,
14.089227,
8.124864,
15.052409,
15.228000,
5.974182,
16.088727,
21.593500,
18.034182,
13.597909,
4.665955,
12.901773,
15.712000,
15.914409,
15.365773,
16.408227,
10.524273,
15.362091,
10.793727,
17.813773,
16.928818,
12.624955,
16.246000,
8.693000,
12.989500,
5.862000,
8.756455,
15.557136,
17.389682,
16.981227,
12.809273,
14.296500,
3.810045,
11.249682,
6.941000,
10.026818,
9.375773,
10.168273,
15.408455,
19.058773,
18.351591,
16.369227,
19.665909,
11.603273,
18.187045,
11.659864,
17.165182,
6.717409,
4.724545,
15.048545,
15.826955,
11.122409,
6.464500,
8.482182,
1.575364,
4.106500,
3.039955,
2.679773,
2.965682,
7.303455,
4.154182,
3.215182,
3.997227,
1.729500,
7.055545,
3.714091,
6.102273,
1.799636,
4.668545,
2.951636,
1.823409,
9.781364,
3.293636,
3.438000,
4.905409,
5.723545,
2.933455,
2.208818,
3.990227,
4.414864,
4.200455,
4.033636,
3.501045,
4.409227,
3.855636,
5.253000,
5.760727,
2.328000,
2.580273,
8.866136,
4.756818,
6.751227,
3.192727,
8.302727,
2.250909,
2.744227,
3.020364,
3.601682,
3.180136,
2.669955,
4.201818,
8.972682,
2.047682,
3.302045,
2.599864,
3.210955,
2.714818,
1.579545,
4.631773,
2.363045,
6.444318,
2.852182,
2.092545,
2.335000,
10.643318,
2.374227,
3.299227,
3.480045,
3.351091,
6.666500,
2.604091,
1.973409,
2.902636,
1.687500,
1.932773,
3.865455,
3.693091,
2.899773,
1.859864,
2.063091,
4.105545,
2.368636,
2.199045,
1.980409,
2.187818,
3.897727,
1.962182,
2.323773,
2.190636,
8.371409,
2.406455,
6.344364,
2.335000,
1.609000,
2.235500,
2.926409,
2.598455,
3.065182,
2.661545,
2.482182,
2.706364,
5.620182,
5.357864,
1.969182,
2.105136,
2.655955,
1.680455,
2.292955,
3.461864,
3.443591,
2.639091,
3.324500,
2.060273,
4.641318,
4.852864,
2.842364,
2.542409,
7.268409,
1.987409,
2.427500,
5.572545,
3.372091,
3.715500,
2.238273,
4.618091,
4.121500,
2.794727,
5.429591,
2.250909,
2.107955,
6.196227,
2.548045,
3.185727,
1.941136,
5.018909,
2.128955,
3.040409,
1.806636,
1.506682,
3.740727,
2.246682,
1.206727,
7.174500,
3.502500,
1.704273,
3.233364,
2.919409,
4.031136,
1.721091,
1.819227,
2.382636,
3.122682,
2.866182,
2.043455,
3.107273,
6.245273,
